dataset,column,demo_group,data_category,assigned_role,pin,unit,used_in_views,dtype,fill_pct,n_distinct,numeric_pct,note,field_explanation
ryss,FarmersSurveyedThisMonthRDSCount,Land,Natural Farming Practices,measure,,,,int64,100.0,119,100.0,,Farmer count/target metric
ryss,FarmersSurveyedThisMonthS2SAcreage,Land,Farmer/Person Identity,measure,,,,float64,100.0,428,100.0,,S2S (Seed-to-Seed) extent
ryss,FarmersSurveyedThisMonthS2SCount,Land,Natural Farming Practices,measure,,,,int64,100.0,120,100.0,,Farmer count/target metric
ryss,FarmersSurveyedThisMonthS2SWAcreage,Land,Farmer/Person Identity,measure,,,,float64,100.0,439,100.0,,S2S Whole (Seed-to-Seed Whole farming) extent
ryss,FarmersSurveyedThisMonthS2SWCount,Land,Natural Farming Practices,measure,,,,int64,100.0,119,100.0,,Farmer count/target metric
ryss,FarmersSurveyedTillDate,Land,MIS/Reporting,temporal_dim,,,,str,100.0,527,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,Farmer-related field
ryss,FarmersSurveyedToday365DKGCount,Land,Natural Farming Practices,measure,,,,int64,100.0,120,100.0,,Farmer count/target metric
ryss,FarmersSurveyedTodayC1Acreage,Land,Farmer/Person Identity,measure,,,,float64,100.0,430,100.0,,C1 (Chemical-free Year 1) extent/acreage
ryss,FarmersSurveyedTodayC1Count,Land,MIS/Reporting,measure,,,,int64,100.0,119,100.0,,Farmer count/target metric
ryss,FarmersSurveyedTodayCount,Land,MIS/Reporting,measure,,,,int64,100.0,118,100.0,,Farmer count/target metric
ryss,FarmersSurveyedTodayPMDSAcreage,Land,Farmer/Person Identity,measure,,,,float64,100.0,439,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,FarmersSurveyedTodayPMDSCount,Land,Natural Farming Practices,measure,,,,int64,100.0,120,100.0,,Farmer count/target metric
ryss,FarmersSurveyedTodayRDSAcreage,Land,Farmer/Person Identity,measure,,,,float64,100.0,439,100.0,,Acreage/extent measurement
ryss,FarmersSurveyedTodayRDSCount,Land,Natural Farming Practices,measure,,,,int64,100.0,118,100.0,,Farmer count/target metric
ryss,FarmersSurveyedTodayS2SAcreage,Land,Farmer/Person Identity,measure,,,,float64,100.0,439,100.0,,S2S (Seed-to-Seed) extent
ryss,FarmersSurveyedTodayS2SCount,Land,Natural Farming Practices,measure,,,,int64,100.0,119,100.0,,Farmer count/target metric
ryss,FarmersSurveyedTodayS2SWAcreage,Land,Farmer/Person Identity,measure,,,,float64,100.0,420,100.0,,S2S Whole (Seed-to-Seed Whole farming) extent
ryss,FarmersSurveyedTodayS2SWCount,Land,Natural Farming Practices,measure,,,,int64,100.0,120,100.0,,Farmer count/target metric
ryss,FarmersSurveyedUnderMIS,Land,MIS/Reporting,measure,,,,int64,100.0,515,100.0,,Farmer-related field
ryss,FarmersToBeSurveyed365DKG,Land,Natural Farming Practices,measure,,,,int64,100.0,515,100.0,,Farmers to be surveyed (target)
ryss,FarmersToBeSurveyedC1,Land,MIS/Reporting,measure,,,,int64,100.0,508,100.0,,Farmers to be surveyed (target)
ryss,FarmersToBeSurveyedPMDS,Land,Natural Farming Practices,measure,,,,int64,100.0,512,100.0,,Farmers to be surveyed (target)
ryss,FarmersToBeSurveyedRDS,Land,Natural Farming Practices,dim,,,,str,100.0,10,0.0,Land column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Farmers to be surveyed (target)
ryss,FarmersToBeSurveyedS2S,Land,Natural Farming Practices,measure,,,,int64,100.0,518,100.0,,Farmers to be surveyed (target)
ryss,FarmersToBeSurveyedS2SW,Land,Natural Farming Practices,measure,,,,int64,100.0,520,100.0,,Farmers to be surveyed (target)
ryss,FatherName,Identity,Farmer/Person Identity,excluded_pii,,,,str,100.0,51,0.0,Identity: personal identifier,Father/husband name
ryss,Final Unit Incharge,Crop/Activity,General,dim,,,,int64,100.0,634,100.0,,Final Unit Incharge — RySS platform field
ryss,Gender,Identity,Farmer/Person Identity,dim,,,view1_scheme_benefits,str,100.0,2,0.0,,Gender
ryss,GramPanchayatId,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Panchayat ID
ryss,Gram_Panchayat,Geography,Geographic,dim,,,,str,100.0,42,0.0,,Gram Panchayat name
ryss,GridCode,Geography,General,dim,,,,float64,100.0,683,100.0,,Distribution/grid field
ryss,Habitation,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Habitation name
ryss,HabitationCode,Geography,Geographic,dim,,,,int64,100.0,680,100.0,,Habitation code
ryss,HabitationId,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Habitation ID
ryss,HabitationName,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Habitation name
ryss,HabitationOLTPId,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Habitation ID
ryss,Habitation_code,Geography,Geographic,dim,,,,int64,100.0,681,100.0,,Habitation code
ryss,Habitation_name,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Habitation name
ryss,Husband_father_Name,Identity,Farmer/Person Identity,excluded_pii,,,,str,100.0,10,0.0,Identity: personal identifier,Father/husband name
ryss,Husband_father_Name_Surname,Identity,Farmer/Person Identity,excluded_pii,,,,str,100.0,10,0.0,Identity: personal identifier,Name field
ryss,IEStatus,Status,Cadre/Field Workers,dim,,,,str,100.0,3,0.0,,IE active status
ryss,IFSCcode,Bank/DBT,Financial,excluded_bank,,,,str,100.0,684,0.0,Bank/DBT group — payment-instrument PII,Banking field
ryss,InitialPrice,Benefit/Amount,Financial,measure,,,,int64,100.0,650,100.0,,Initial/unit price
ryss,InstrumentStatus,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,IsC1_Extent_GT_TL,Land,Land/Acreage,measure,,,,float64,100.0,435,100.0,,C1 (Chemical-free Year 1) extent/acreage
ryss,IsDuplicateSurveyEntry,Land,MIS/Reporting,dim,,,,str,100.0,10,0.0,Land column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Boolean flag
ryss,IsLatestSurveyEntry,Land,Assessment/Training,dim,,,,str,100.0,10,0.0,Land column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Boolean flag
ryss,IsPMDS_Extent_GT_TL,Land,Natural Farming Practices,measure,,,,float64,100.0,418,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,IsS2S_Extent_GT_TL,Land,Natural Farming Practices,measure,,,,float64,100.0,439,100.0,,S2S (Seed-to-Seed) extent
ryss,IsSeasonLatest,Crop/Activity,Assessment/Training,dim,,,,str,100.0,2,0.0,,Boolean flag
ryss,LOCKGRANTED,Benefit/Amount,General,measure,,,,int64,100.0,650,100.0,,Lockgranted — RySS platform field
ryss,LeadMinorStatus,Status,CRM/Business,dim,,,,str,100.0,3,0.0,,Lead/prospect field
ryss,LeadStatus,Status,CRM/Business,dim,,,,str,100.0,3,0.0,,Lead/prospect field
ryss,LegalDisclaimer,Benefit/Amount,General,dim,,,,str,100.0,10,0.0,Benefit/Amount column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Legaldisclaimer — RySS platform field
ryss,LevelAcadYear,Crop/Activity,General,dim,,,,int64,100.0,503,100.0,,Levelacadyear — RySS platform field
ryss,LifeStatus,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,LogStatus,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,MULBERRY,Produce/Qty,General,measure,,,,float64,100.0,682,100.0,,Crop column — Mulberry (area/extent under NF)
ryss,MajorStatus,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,Mandal,Geography,Geographic,dim,,,,str,100.0,26,0.0,,Mandal name
ryss,Mandal1,Geography,Geographic,dim,,,,str,100.0,26,0.0,,Mandal/block field
ryss,Mandal2,Geography,Geographic,dim,,,,str,100.0,26,0.0,,Mandal/block field
ryss,Mandal3,Geography,Geographic,dim,,,,str,100.0,26,0.0,,Mandal/block field
ryss,MandalCode,Geography,Geographic,dim,,,,int64,100.0,521,100.0,,Mandal code
ryss,MandalName,Geography,Geographic,dim,,,,str,100.0,26,0.0,,Mandal name
ryss,MandalOLTPId,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Mandal OLTP ID
ryss,MaritalStatus,Status,Farmer/Person Identity,dim,,,,str,100.0,3,0.0,,Marital status
ryss,Maritual_status,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Marital status
ryss,MaterialActivityId,Crop/Activity,Commerce/Orders,dim,,,,int64,100.0,515,100.0,,Identifier/reference key
ryss,MaterialTransActivity,Crop/Activity,Commerce/Orders,dim,,,,int64,100.0,506,100.0,,Materialtransactivity — RySS platform field
ryss,MaterialTransActivityId,Crop/Activity,Commerce/Orders,dim,,,,int64,100.0,504,100.0,,Identifier/reference key
ryss,MemberName,Identity,SHG/VO/Community,excluded_pii,,,,str,100.0,385,0.0,Identity: personal identifier,Name field
ryss,Member_Name,Identity,SHG/VO/Community,excluded_pii,,,,str,100.0,385,0.0,Identity: personal identifier,Name field
ryss,MinorStatus,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,Mobile Number,Identity,Farmer/Person Identity,excluded_pii,,,,str,100.0,684,100.0,Identity: personal identifier,Mobile number
ryss,NF_Extent_In_Compact_Block_2022_23,Geography,Geographic,dim,,,,float64,100.0,421,100.0,,Acreage/extent measurement
ryss,NF_Extent_In_Compact_Block_2023_24,Geography,Geographic,dim,,,,float64,100.0,434,100.0,,Acreage/extent measurement
ryss,NetAmount,Benefit/Amount,Financial,measure,,,,int64,100.0,654,100.0,,Amount (INR)
ryss,Nf_extent,Land,Natural Farming Practices,measure,,,,float64,100.0,320,100.0,,Acreage/extent measurement
ryss,No. of S2S Whole Farmers Extent,Land,Natural Farming Practices,measure,,,,float64,100.0,420,100.0,,S2S (Seed-to-Seed) extent
ryss,Operation,Identity,General,excluded_pii,,,,str,100.0,10,0.0,Identity: not a demographic attribute,Operation — RySS platform field
ryss,OrderTypeStatus,Status,Commerce/Orders,dim,,,,str,100.0,3,0.0,,Order field
ryss,PINCode,Geography,Geographic,dim,,,,str,100.0,10,100.0,,PIN code
ryss,PMDS Extent(in Acres),Land,Natural Farming Practices,measure,,,,float64,100.0,239,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,PMDSAcreage,Land,Farmer/Person Identity,measure,,,,float64,100.0,433,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,PMDSExtentTarget,Land,Natural Farming Practices,measure,,,,float64,100.0,427,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,PMDS_Extent_2022_23,Land,Natural Farming Practices,measure,,,,float64,100.0,425,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,PMDS_Extent_2023_24,Land,Natural Farming Practices,measure,,,,float64,100.0,427,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,PMDS_Extent_2023_24_Kharif,Land,Natural Farming Practices,measure,,,,float64,100.0,441,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,Panchayat,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Gram Panchayat name
ryss,Panchayat1,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Panchayat field
ryss,Panchayat2,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Panchayat field
ryss,Panchayat3,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Panchayat field
ryss,PanchayatCode,Geography,Geographic,dim,,,,int64,100.0,682,100.0,,Panchayat code
ryss,PanchayatName,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Gram Panchayat name
ryss,PanchayatOLTPId,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Panchayat ID
ryss,Panchayat_Name,Geography,Geographic,dim,,,,str,100.0,42,0.0,,Gram Panchayat name
ryss,Panchayat_code,Geography,Geographic,dim,,,,int64,100.0,683,100.0,,Panchayat code
ryss,ParamCode,Geography,General,dim,,,,float64,100.0,682,100.0,,Paramcode — RySS platform field
ryss,Payment,Benefit/Amount,Financial,measure,,,,float64,100.0,682,100.0,,Financial/payment field
ryss,PaymentDateTime,Benefit/Amount,Financial,temporal_dim,,,,str,100.0,538,0.0,Benefit/Amount column holding ISO dates (100.0% parse) - re-roled to temporal,Financial/payment field
ryss,PaymentMode,Benefit/Amount,Financial,dim,,,,str,100.0,10,0.0,Benefit/Amount column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Financial/payment field
ryss,PaymentNotes,Benefit/Amount,Financial,dim,,,,str,100.0,1,0.0,Benefit/Amount column holding a 1-value categorical (0.0% numeric) - re-roled to dim,Financial/payment field
ryss,PaymentParamMaster,Benefit/Amount,Financial,dim,,,,str,100.0,10,0.0,Benefit/Amount column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Financial/payment field
ryss,PaymentStatus,Benefit/Amount,Financial,dim,status,,view1_scheme_benefits,str,100.0,3,0.0,,Financial/payment field
ryss,Phone No.,Identity,Farmer/Person Identity,excluded_pii,,,,str,100.0,684,100.0,Identity: personal identifier,Phone No. — RySS platform field
ryss,PhoneEmergency,Identity,Farmer/Person Identity,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,Phoneemergency — RySS platform field
ryss,PhonePersonal,Identity,Farmer/Person Identity,excluded_pii,,,,str,100.0,684,100.0,Identity: personal identifier,Phonepersonal — RySS platform field
ryss,PhoneProfessional,Identity,Farmer/Person Identity,excluded_pii,,,,str,100.0,684,100.0,Identity: personal identifier,Phoneprofessional — RySS platform field
ryss,PremiumAmount,Benefit/Amount,Financial,measure,,,,int64,100.0,651,100.0,,Financial/payment field
ryss,Price,Benefit/Amount,Financial,measure,,,,int64,100.0,642,100.0,,Financial/payment field
ryss,Price Monthly Change,Benefit/Amount,Financial,measure,,,,int64,100.0,645,100.0,,Financial/payment field
ryss,Price Tier,Benefit/Amount,Cadre/Field Workers,measure,,,,int64,100.0,647,100.0,,Financial/payment field
ryss,ProductionProcess,Produce/Qty,Commerce/Orders,measure,,,,int64,100.0,120,100.0,,Product/catalog field
ryss,ProductionProcessId,Produce/Qty,Commerce/Orders,measure,,,,int64,100.0,120,100.0,,Product/catalog field
ryss,ProductionProcessInstance,Produce/Qty,Commerce/Orders,measure,,,,int64,100.0,120,100.0,,Product/catalog field
ryss,ProductionProcessName,Produce/Qty,Commerce/Orders,measure,,,,int64,100.0,120,100.0,,Product/catalog field
ryss,ProductionProcessTemplate,Produce/Qty,Commerce/Orders,measure,,,,int64,100.0,120,100.0,,Product/catalog field
ryss,ProductionProcessTemplateStep,Produce/Qty,Assessment/Training,measure,,,,int64,100.0,119,100.0,,Product/catalog field
ryss,ProductionProcessType,Produce/Qty,Commerce/Orders,measure,,,,int64,100.0,120,100.0,,Product/catalog field
ryss,ProductionStep,Produce/Qty,Commerce/Orders,measure,,,,int64,100.0,119,100.0,,Product/catalog field
ryss,ProductionStepId,Produce/Qty,Commerce/Orders,measure,,,,int64,100.0,120,100.0,,Product/catalog field
ryss,ProposalStatus,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,QCStatus,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,Quantity,Produce/Qty,General,measure,,,,int64,100.0,120,100.0,,Quantity
ryss,QuantityInUOM,Produce/Qty,General,measure,,,,int64,100.0,120,100.0,,Quantity
ryss,RDS_Extent_2023_24,Land,Natural Farming Practices,measure,,,,float64,100.0,431,100.0,,Acreage/extent measurement
ryss,Ration_card_number,Identity,Farmer/Person Identity,excluded_pii,,,,str,100.0,683,0.0,Identity: personal identifier,Ration card number
ryss,RefundAgainstPayment,Benefit/Amount,Financial,measure,,,,int64,100.0,654,100.0,,Financial/payment field
ryss,RefundPayment,Benefit/Amount,Financial,measure,,,,int64,100.0,653,100.0,,Financial/payment field
ryss,S2SAcreage,Land,Farmer/Person Identity,measure,,,,float64,100.0,412,100.0,,S2S (Seed-to-Seed) extent
ryss,S2SExtentTarget,Land,Natural Farming Practices,measure,,,,float64,100.0,420,100.0,,S2S (Seed-to-Seed) extent
ryss,S2SWAcreage,Land,Farmer/Person Identity,measure,,,,float64,100.0,438,100.0,,S2S Whole (Seed-to-Seed Whole farming) extent
ryss,S2SWExtentTarget,Land,Natural Farming Practices,measure,,,,float64,100.0,430,100.0,,S2S Whole (Seed-to-Seed Whole farming) extent
ryss,S2SW_Extent_2022_23,Land,Natural Farming Practices,measure,,,,float64,100.0,432,100.0,,S2S Whole (Seed-to-Seed Whole farming) extent
ryss,S2SW_Extent_2023_24,Land,Natural Farming Practices,measure,,,,float64,100.0,425,100.0,,S2S Whole (Seed-to-Seed Whole farming) extent
ryss,S2SW_Extent_2023_24_Kharif,Land,Natural Farming Practices,measure,,,,float64,100.0,434,100.0,,S2S Whole (Seed-to-Seed Whole farming) extent
ryss,S2S_Extent_2022_23,Land,Natural Farming Practices,measure,,,,float64,100.0,427,100.0,,S2S (Seed-to-Seed) extent
ryss,S2S_Extent_2023_24,Land,Natural Farming Practices,measure,,,,float64,100.0,433,100.0,,S2S (Seed-to-Seed) extent
ryss,S2S_Extent_2023_24_Kharif,Land,Natural Farming Practices,measure,,,,float64,100.0,430,100.0,,S2S (Seed-to-Seed) extent
ryss,SHG_Registration_Date,Identity,SHG/VO/Community,excluded_pii,,,,str,100.0,537,0.0,Identity: not a demographic attribute,SHG registration date
ryss,Sales Value,Benefit/Amount,General,measure,,,,int64,100.0,649,100.0,,Sales Value — RySS platform field
ryss,Sales Value Monthly Change,Benefit/Amount,General,measure,,,,int64,100.0,651,100.0,,Sales Value Monthly Change — RySS platform field
ryss,SalesStatus,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,Secretariat code,Geography,Auth/Security,dim,,,,int64,100.0,683,100.0,,Secretariat Code — RySS platform field
ryss,SmartphoneKnowledge,Identity,Farmer/Person Identity,excluded_pii,,,,str,100.0,684,100.0,Identity: personal identifier,Smartphoneknowledge — RySS platform field
ryss,SocialCategory,Identity,General,dim,,,,str,100.0,4,0.0,,Social category (SC/ST/BC/OC)
ryss,SocialCategory_of_BRC_entrepreneur,Identity,General,dim,,,,str,100.0,4,0.0,,Socialcategory Of Brc Entrepreneur — RySS platform field
ryss,SocialMediaAccountId,Bank/DBT,Financial,excluded_bank,,,,int64,100.0,120,100.0,Bank/DBT group — payment-instrument PII,Banking field
ryss,Social_Category,Identity,Farmer/Person Identity,dim,,,,str,100.0,4,0.0,,Social category (SC/ST/BC/OC)
ryss,Status202223,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,StatusDate,Status,Status/Flags,dim,,,,str,100.0,520,0.0,,Date/timestamp field
ryss,StatusKharif202324,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,StatusMajorType,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,StatusMinorType,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,StatusPMDS202324,Status,Natural Farming Practices,dim,,,,str,100.0,3,0.0,,Status field
ryss,StepProductionProcess,Produce/Qty,Commerce/Orders,measure,,,,int64,100.0,120,100.0,,Product/catalog field
ryss,SubMaterialTransActivity,Crop/Activity,Commerce/Orders,dim,,,,int64,100.0,515,100.0,,Submaterialtransactivity — RySS platform field
ryss,SubStatus,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,SurveyDate,Land,MIS/Reporting,temporal_dim,,,,str,100.0,472,0.0,Land column holding ISO dates (100.0% parse) - re-roled to temporal,Date/timestamp field
ryss,SurveyMonth,Land,MIS/Reporting,dim,,,,str,100.0,11,0.0,Land column holding a 11-value categorical (0.0% numeric) - re-roled to dim,Surveymonth — RySS platform field
ryss,SurveySeason,Land,MIS/Reporting,dim,,,,str,100.0,2,0.0,Land column holding a 2-value categorical (0.0% numeric) - re-roled to dim,Surveyseason — RySS platform field
ryss,TargetAreaInAcres,Land,Land/Acreage,measure,,,,float64,100.0,439,100.0,,Acreage/extent measurement
ryss,TotalActiveMandal,Geography,Geographic,dim,,,,str,100.0,26,0.0,,Total geographic unit count
ryss,TotalActivePanchayat,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Panchayat field
ryss,TotalActiveVillage,Geography,Farmer/Person Identity,dim,,,,str,100.0,42,0.0,,Total geographic unit count
ryss,TotalAmount,Benefit/Amount,Financial,measure,,,,int64,100.0,658,100.0,,Amount (INR)
ryss,TotalC1Extent,Land,Land/Acreage,measure,,,,float64,100.0,441,100.0,,C1 (Chemical-free Year 1) extent/acreage
ryss,TotalC1ExtentAFPMDS,Land,Natural Farming Practices,measure,,,,float64,100.0,420,100.0,,C1 (Chemical-free Year 1) extent/acreage
ryss,TotalC1ExtentB4PMDS,Land,Natural Farming Practices,measure,,,,float64,100.0,428,100.0,,C1 (Chemical-free Year 1) extent/acreage
ryss,TotalLandExtentOfFarmers,Land,Land/Acreage,measure,,,,float64,100.0,426,100.0,,Total acreage/extent
ryss,TotalMandal,Geography,Geographic,dim,,,,str,100.0,26,0.0,,Total geographic unit count
ryss,TotalPMDSExtent,Land,Natural Farming Practices,measure,,,,float64,100.0,432,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,TotalPMDSExtentAFPMDS,Land,Natural Farming Practices,measure,,,,float64,100.0,423,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,TotalPMDSExtentB4PMDS,Land,Natural Farming Practices,measure,,,,float64,100.0,426,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,TotalPanchayat,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Panchayat field
ryss,TotalS2SExtent,Land,Natural Farming Practices,measure,,,,float64,100.0,423,100.0,,S2S (Seed-to-Seed) extent
ryss,TotalS2SExtentAFPMDS,Land,Natural Farming Practices,measure,,,,float64,100.0,425,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,TotalS2SExtentB4PMDS,Land,Natural Farming Practices,measure,,,,float64,100.0,432,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,TotalS2SWExtent,Land,Natural Farming Practices,measure,,,,float64,100.0,422,100.0,,S2S Whole (Seed-to-Seed Whole farming) extent
ryss,TotalS2SWExtentAFPMDS,Land,Natural Farming Practices,measure,,,,float64,100.0,422,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,TotalS2SWExtentB4PMDS,Land,Natural Farming Practices,measure,,,,float64,100.0,426,100.0,,PMDS (Pre-Monsoon Dry Sowing) extent
ryss,TotalTaxAmount,Benefit/Amount,Financial,measure,,,,int64,100.0,646,100.0,,Total tax amount
ryss,TotalVillage,Geography,Farmer/Person Identity,dim,,,,str,100.0,42,0.0,,Total geographic unit count
ryss,TransactionStatus,Status,Status/Flags,dim,,,,str,100.0,3,0.0,,Status field
ryss,Unit Incharge,Crop/Activity,General,dim,,,,int64,100.0,650,100.0,,Unit Incharge — RySS platform field
ryss,Unit Sales,Crop/Activity,General,dim,,,,float64,100.0,682,100.0,,Unit Sales — RySS platform field
ryss,Unit Sales Monthly Change,Crop/Activity,General,dim,,,,float64,100.0,683,100.0,,Unit Sales Monthly Change — RySS platform field
ryss,UpdatedQuantity,Produce/Qty,Audit/System,temporal_dim,,,,str,100.0,526,0.0,Produce/Qty column holding ISO dates (100.0% parse) - re-roled to temporal,Date/timestamp field
ryss,UptoPreviousMonthAreaInAcres,Land,Land/Acreage,measure,,,,float64,100.0,423,100.0,,Acreage/extent measurement
ryss,UsableQuantity,Produce/Qty,General,measure,,,,int64,100.0,118,100.0,,Usablequantity — RySS platform field
ryss,Verified,Status,Cadre/Field Workers,dim,,,,int64,100.0,526,100.0,,Verified — RySS platform field
ryss,VerifiedBy,Status,Cadre/Field Workers,dim,,,,int64,100.0,495,100.0,,Verifiedby — RySS platform field
ryss,VerifiedDateTime,Status,Cadre/Field Workers,dim,,,,str,100.0,532,0.0,,Date/timestamp field
ryss,VillageCode,Geography,Farmer/Person Identity,dim,,,,int64,100.0,683,100.0,,Village code
ryss,VillageId,Geography,Farmer/Person Identity,dim,,,,str,100.0,10,0.0,,Village ID
ryss,VillageName,Geography,Farmer/Person Identity,dim,,,,str,100.0,42,0.0,,Village name
ryss,VillageOLTPId,Geography,Farmer/Person Identity,dim,,,,str,100.0,10,0.0,,Village ID
ryss,Village_Phase,Geography,Farmer/Person Identity,dim,,,,str,100.0,10,0.0,,Village field
ryss,Village_code,Geography,Farmer/Person Identity,dim,,,,int64,100.0,42,100.0,,Village code
ryss,Village_name,Geography,Farmer/Person Identity,dim,,,,str,100.0,42,0.0,,Village name
ryss,Weightage,Produce/Qty,Farmer/Person Identity,measure,,,,int64,100.0,120,100.0,,Weightage — RySS platform field
ryss,WorkNodeBlockAlias,Geography,Geographic,dim,,,,str,100.0,10,0.0,,WorkNode mandal/block assignment
ryss,WorkNodeBlockMajorType,Geography,Geographic,dim,,,,str,100.0,10,0.0,,WorkNode mandal/block assignment
ryss,WorkNodeBlockName,Geography,Geographic,dim,,,,str,100.0,119,0.0,,WorkNode mandal/block assignment
ryss,WorkNodeBlockOLTPId,Geography,Geographic,dim,,,,str,100.0,10,0.0,,WorkNode mandal/block assignment
ryss,WorkNodeDistrictAlias,Geography,Geographic,dim,,,,str,100.0,13,0.0,,WorkNode district assignment
ryss,WorkNodeDistrictMajorType,Geography,Geographic,dim,,,,str,100.0,13,0.0,,WorkNode district assignment
ryss,WorkNodeDistrictName,Geography,Geographic,dim,,,,str,100.0,13,0.0,,WorkNode district assignment
ryss,WorkNodeDistrictOLTPId,Geography,Geographic,dim,,,,str,100.0,10,0.0,,WorkNode district assignment
ryss,WorkNodeHabitationAlias,Geography,Geographic,dim,,,,str,100.0,10,0.0,,WorkNode habitation assignment
ryss,WorkNodeHabitationMajorType,Geography,Geographic,dim,,,,str,100.0,10,0.0,,WorkNode habitation assignment
ryss,WorkNodeHabitationName,Geography,Geographic,dim,,,,str,100.0,10,0.0,,WorkNode habitation assignment
ryss,WorkNodeHabitationOLTPId,Geography,Geographic,dim,,,,str,100.0,10,0.0,,WorkNode habitation assignment
ryss,WorkNodePanchayatAlias,Geography,Geographic,dim,,,,str,100.0,10,0.0,,WorkNode panchayat assignment
ryss,WorkNodePanchayatMajorType,Geography,Geographic,dim,,,,str,100.0,10,0.0,,WorkNode panchayat assignment
ryss,WorkNodePanchayatName,Geography,Geographic,dim,,,,str,100.0,10,0.0,,WorkNode panchayat assignment
ryss,WorkNodePanchayatOLTPId,Geography,Geographic,dim,,,,str,100.0,10,0.0,,WorkNode panchayat assignment
ryss,WorkNodeStateName,Geography,Geographic,dim,,,,str,100.0,120,0.0,,WorkNode state assignment
ryss,WorkNodeVillageAlias,Geography,Farmer/Person Identity,dim,,,,str,100.0,42,0.0,,WorkNode village assignment
ryss,WorkNodeVillageMajorType,Geography,Farmer/Person Identity,dim,,,,str,100.0,10,0.0,,WorkNode village assignment
ryss,WorkNodeVillageName,Geography,Farmer/Person Identity,dim,,,,str,100.0,42,0.0,,WorkNode village assignment
ryss,WorkNodeVillageOLTPId,Geography,Farmer/Person Identity,dim,,,,str,100.0,10,0.0,,WorkNode village assignment
ryss,action_plan_year,Crop/Activity,General,dim,,,,int64,100.0,482,100.0,,Action Plan Year — RySS platform field
ryss,activity_notes,Crop/Activity,General,dim,,,,str,100.0,1,0.0,,Activity Notes — RySS platform field
ryss,benefitType,Benefit/Amount,General,dim,,,,str,100.0,10,0.0,Benefit/Amount column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Benefittype — RySS platform field
ryss,block,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Block/cluster code
ryss,c1Extent2023_24_PrePopulatedData,Land,Land/Acreage,measure,,,,float64,100.0,433,100.0,,C1 (Chemical-free Year 1) extent/acreage
